feature_politeness_==Please==,feature_politeness_==Please_start==,feature_politeness_==HASHEDGE==,feature_politeness_==Indirect_(btw)==,feature_politeness_==Hedges==,feature_politeness_==Factuality==,feature_politeness_==Deference==,feature_politeness_==Gratitude==,feature_politeness_==Apologizing==,feature_politeness_==1st_person_pl.==,feature_politeness_==1st_person==,feature_politeness_==1st_person_start==,feature_politeness_==2nd_person==,feature_politeness_==2nd_person_start==,feature_politeness_==Indirect_(greeting)==,feature_politeness_==Direct_question==,feature_politeness_==Direct_start==,feature_politeness_==HASPOSITIVE==,feature_politeness_==HASNEGATIVE==,feature_politeness_==SUBJUNCTIVE==,feature_politeness_==INDICATIVE==,msg_id,HITId,Input.sentence_id,Input.convo_id,Input.train_test_val,Input.msg_id,Input.timestamp,Input.full_text,Input.speaker,Input.reply_to,Input.speaker_intention,Input.reciever_perception,Input.reciever,Input.absolute_message_index,Input.relative_message_index,Input.year,Input.game_score_speaker,Input.game_score_receiver,Input.game_score_delta,Input.deception_quadrant,Input.num_words,Input.num_characters,Input.sno,Input.sno1,Input.similar_text_id,affcon_gamemove,affcon_reasoning,affcon_rapport,affcon_shareinformation,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game9-italy-russia-44,31KSVEGZ34SQ1G5GW17VX0SC2SDRW9,24265,Game9-italy-russia,Train,Game9-italy-russia-44,293,Are you getting much from Austria?,italy-Game9,Game9-italy-russia-43,Truth,Truth,russia-Game9,293,44,1901,3,2,-1,Straightforward,6,34,95,,19029,1.0,1.0,1.0,1.0,6,62.04,99.00,1.00,25.77,6.00,33.33,83.33,50.00,16.67,16.67,0.00,0.00,16.67,0.00,0.00,0.00,0.00,16.67,16.67,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,16.67,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Game9-italy-russia-46,3HA5ODM5KASPN65OLG2418EUHLKVSH,24269,Game9-italy-russia,Train,Game9-italy-russia-46,352,Not much to be done about it though.,russia-Game9,Game9-italy-russia-45,Truth,Truth,italy-Game9,352,46,1901,4,5,1,Straightforward,8,36,45,22.0,17153,1.0,1.0,1.0,1.0,8,1.00,1.00,74.76,25.77,8.00,0.00,100.00,87.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,25.00,25.00,25.00,12.50,12.50,25.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Game9-italy-russia-51,3OWZNK3RYLPW5SZQMBDTE4Z75KGU2S,24276,Game9-italy-russia,Train,Game9-italy-russia-51,358,"As long as the three of us (You, me, and to a lesser degree Austria) stay together, we can take them easily no matter how good their positioning.",russia-Game9,Game9-italy-russia-50,Truth,Truth,italy-Game9,358,51,1901,4,5,1,Straightforward,28,145,82,55.0,3261,1.0,0.0,0.0,1.0,28,38.60,99.00,30.01,99.00,28.00,10.71,85.71,57.14,21.43,21.43,3.57,7.14,3.57,0.00,7.14,0.00,7.14,14.29,3.57,3.57,14.29,3.57,7.14,7.14,7.14,3.57,3.57,0.00,7.14,7.14,0.00,0.00,0.00,0.00,21.43,0.00,0.00,0.00,0.00,3.57,0.00,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.86,10.71,0.00,0.00,7.14,0.00,0.00,10.71,0.00,14.29,3.57,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,3.57,10.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game9-italy-russia-52,3XEIP58NL0NJSDF824U6ASDVD2JZL8,24277,Game9-italy-russia,Train,Game9-italy-russia-52,391,Do you want to start moving after this season then?,italy-Game9,Game9-italy-russia-51,Truth,Truth,russia-Game9,391,52,1901,4,2,-2,Straightforward,10,51,56,30.0,7407,1.0,,1.0,,10,52.71,97.69,99.00,25.77,10.00,0.00,100.00,60.00,20.00,10.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00,20.00,10.00,0.00,10.00,0.00,40.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,10.00,50.00,10.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Game9-italy-russia-54,3LAZVA75NIR1SNFTQP1KFY7INYP2OK,24279,Game9-italy-russia,Train,Game9-italy-russia-54,401,We can try to coordinate with Austria but itll probably be hard.,italy-Game9,Game9-italy-russia-53,Truth,Truth,russia-Game9,401,54,1901,4,2,-2,Straightforward,12,65,56,28.0,20520,1.0,1.0,,1.0,12,6.95,79.76,1.79,25.77,12.00,25.00,83.33,66.67,16.67,8.33,0.00,8.33,0.00,0.00,0.00,8.33,0.00,16.67,25.00,8.33,8.33,0.00,25.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,16.67,0.00,8.33,8.33,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,16.67,8.33,8.33,0.00,0.00,0.00,0.00,25.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Game9-italy-russia-56,3MQY1YVHS3KH9TQKMKWY9E7JGZ92BJ,24281,Game9-italy-russia,Train,Game9-italy-russia-56,403,"It might be better to leave them out of it, not sure if we can trust them",italy-Game9,Game9-italy-russia-55,Truth,Truth,russia-Game9,403,56,1901,4,2,-2,Straightforward,17,73,95,52.0,6214,1.0,1.0,,1.0,17,7.44,88.03,28.81,99.00,17.00,0.00,100.00,76.47,29.41,17.65,0.00,5.88,0.00,0.00,11.76,11.76,0.00,17.65,17.65,0.00,5.88,5.88,17.65,5.88,5.88,0.00,0.00,0.00,17.65,17.65,0.00,0.00,0.00,0.00,23.53,0.00,0.00,0.00,0.00,23.53,0.00,0.00,5.88,11.76,5.88,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.65,5.88,5.88,0.00,5.88,5.88,0.00,23.53,5.88,11.76,5.88,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game9-italy-russia-57,33J5JKFMK6YTYHOS927TND7A8D9Q3T,24282,Game9-italy-russia,Train,Game9-italy-russia-57,404,"Yeah, the move to Vienna definitely indicates that they intend to build a fleet.",russia-Game9,Game9-italy-russia-56,Truth,Truth,italy-Game9,404,57,1901,6,8,2,Straightforward,14,80,2,50.0,17695,1.0,1.0,1.0,1.0,14,97.73,76.25,1.06,99.00,14.00,14.29,71.43,50.00,14.29,7.14,0.00,0.00,0.00,0.00,7.14,7.14,14.29,14.29,0.00,7.14,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,7.14,7.14,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,14.29,0.00,7.14,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,7.14,0.00,0.00,14.29,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Game9-italy-russia-61,3W31J70BASWV0EMGPQYXKUZVFKVKCU,24287,Game9-italy-russia,Train,Game9-italy-russia-61,461,Speaking of- do you think that I should be worried about that fleet going to the south coast of Spain?,italy-Game9,Game9-italy-russia-60,Truth,Truth,russia-Game9,461,61,1901,4,2,-2,Straightforward,20,102,67,55.0,7864,1.0,1.0,1.0,0.0,20,66.46,84.14,15.86,1.00,20.00,10.00,85.00,60.00,20.00,10.00,5.00,0.00,5.00,0.00,0.00,10.00,5.00,20.00,15.00,5.00,0.00,0.00,30.00,5.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,5.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,10.00,5.00,0.00,5.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,5.00,10.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00
0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,Game9-italy-russia-62,3QXFBUZ4ZKGMKM7XLQYIG8T8F3MGUY,24290,Game9-italy-russia,Train,Game9-italy-russia-62,462,I've currently got a working relationship with the Germans but I'm thinking of upgrading it to a full-on alliance given the France-Britain alliance that's unfolding.,russia-Game9,Game9-italy-russia-61,Truth,Truth,italy-Game9,462,62,1901,6,8,2,Straightforward,25,165,21,63.0,7877,1.0,1.0,1.0,1.0,27,93.26,22.95,79.42,25.77,27.00,37.04,81.48,48.15,14.81,7.41,7.41,0.00,0.00,0.00,0.00,7.41,14.81,14.81,11.11,0.00,3.70,0.00,25.93,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,0.00,0.00,0.00,7.41,3.70,0.00,0.00,0.00,0.00,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.52,11.11,3.70,0.00,3.70,0.00,7.41,14.81,0.00,11.11,0.00,7.41,3.70,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,3.70,0.00,0.00,0.00,0.00,0.00,7.41,0.00,11.11,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Game9-italy-russia-70,3M4KL7H8KVN4EWRT7PFCTFBMASI61J,24299,Game9-italy-russia,Train,Game9-italy-russia-70,470,"Of course, Turkey needs to be destroyed ASAP, but even a slight distraction counts.",russia-Game9,Game9-italy-russia-69,Truth,Truth,italy-Game9,470,70,1901,6,8,2,Straightforward,14,83,73,32.0,18213,1.0,1.0,1.0,1.0,14,93.26,23.75,1.06,1.00,14.00,14.29,85.71,42.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,14.29,7.14,7.14,7.14,0.00,14.29,7.14,0.00,0.00,0.00,0.00,14.29,0.00,7.14,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,21.43,7.14,0.00,7.14,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,7.14,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,7.14,0.00,7.14,0.00,0.00,0.00,21.43,7.14,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Game9-italy-russia-71,3WPCIUYH1A848PIHJV705R49JXXDTS,24300,Game9-italy-russia,Train,Game9-italy-russia-71,471,"The only problem being that once Turkey's gone, traditionally Austria starts either looking West or East for their next target, and we're on either side of that.",russia-Game9,Game9-italy-russia-70,Truth,Truth,italy-Game9,471,71,1901,6,8,2,Straightforward,27,161,2,38.0,17924,1.0,1.0,1.0,1.0,27,66.94,50.00,99.00,1.00,27.00,18.52,88.89,44.44,14.81,7.41,0.00,3.70,0.00,0.00,3.70,7.41,3.70,11.11,3.70,3.70,7.41,0.00,18.52,11.11,7.41,0.00,3.70,7.41,3.70,0.00,3.70,0.00,0.00,0.00,7.41,0.00,0.00,0.00,0.00,14.81,0.00,0.00,3.70,3.70,0.00,11.11,3.70,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,7.41,0.00,0.00,0.00,3.70,3.70,7.41,0.00,29.63,3.70,14.81,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.52,3.70,7.41,0.00,0.00,0.00,0.00,0.00,0.00,7.41,0.00,0.00
0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,Game9-italy-russia-72,3I7SHAD35MWKELRNJL32JLZL3E0M79,24302,Game9-italy-russia,Train,Game9-italy-russia-72,472,But I think we should look to eat turkey up toward the end of our turkey campaign or else immediately after.,italy-Game9,Game9-italy-russia-71,Truth,Truth,russia-Game9,472,72,1901,4,2,-2,Straightforward,21,108,57,66.0,95,1.0,1.0,1.0,0.0,21,87.62,50.00,99.00,25.77,21.00,9.52,90.48,61.90,14.29,14.29,4.76,9.52,0.00,0.00,0.00,0.00,4.76,23.81,4.76,4.76,9.52,0.00,19.05,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00,0.00,0.00,23.81,4.76,0.00,4.76,4.76,0.00,14.29,4.76,4.76,0.00,0.00,4.76,0.00,0.00,0.00,4.76,19.05,9.52,0.00,9.52,0.00,0.00,0.00,14.29,0.00,23.81,0.00,9.52,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,Game9-italy-russia-74,3XAOZ9UYRZRXOEADMYTAZKSDATW1QD,24305,Game9-italy-russia,Train,Game9-italy-russia-74,474,"I am absolutely in support, I think that we should limit Austria's gain to Bulgaria and once we've got Turkey on the ropes, turn and eliminate them as fast as possible so we can both pivot to the west.",russia-Game9,Game9-italy-russia-73,Truth,Truth,italy-Game9,474,74,1901,6,8,2,Straightforward,39,201,16,47.0,4004,1.0,1.0,1.0,1.0,39,36.88,90.00,78.04,73.64,39.00,15.38,87.18,56.41,17.95,15.38,5.13,7.69,0.00,0.00,2.56,2.56,5.13,15.38,10.26,5.13,12.82,0.00,17.95,5.13,5.13,0.00,2.56,2.56,2.56,2.56,0.00,0.00,0.00,0.00,10.26,0.00,0.00,0.00,0.00,10.26,2.56,0.00,2.56,2.56,2.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,7.69,5.13,0.00,5.13,0.00,5.13,12.82,0.00,20.51,7.69,10.26,5.13,0.00,0.00,0.00,0.00,0.00,0.00,2.56,0.00,0.00,2.56,0.00,0.00,12.82,2.56,5.13,0.00,0.00,0.00,0.00,0.00,0.00,5.13,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Game9-italy-russia-75,3SCKNODZ0XGQW3CNVMI2W0OL8497NT,24306,Game9-italy-russia,Train,Game9-italy-russia-75,475,"That sounds good to me, hopefully he is responsive enough that he is useful against Turkey",italy-Game9,Game9-italy-russia-74,Truth,Truth,russia-Game9,475,75,1901,4,2,-2,Straightforward,16,90,63,46.0,19690,1.0,1.0,1.0,1.0,16,11.86,50.00,1.00,99.00,16.00,18.75,81.25,62.50,31.25,18.75,6.25,0.00,0.00,12.50,0.00,12.50,0.00,12.50,12.50,6.25,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,18.75,18.75,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,12.50,12.50,0.00,0.00,6.25,6.25,0.00,6.25,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,6.25,0.00,0.00,12.50,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,Game9-italy-russia-76,39O0SQZVJN7BB14FOTZJ5KTV91Y7RH,24308,Game9-italy-russia,Train,Game9-italy-russia-76,476,"You: Trieste, Smyrna, Serbia, Greece, and Bulgaria


Me: Constantinople, Ankara, Vienna, and Budapest",russia-Game9,Game9-italy-russia-75,Truth,Truth,italy-Game9,476,76,1901,6,8,2,Straightforward,13,99,30,52.0,1998,0.0,0.0,0.0,1.0,13,24.14,77.92,1.40,25.77,13.00,30.77,30.77,30.77,15.38,15.38,7.69,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.23,0.00,53.85,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,Game9-italy-russia-76,3SA4EMRVJV2CHDOGQ2ALLAJT053P06,24307,Game9-italy-russia,Train,Game9-italy-russia-76,476,"As for how to split the Austria/Turkey gains we'll make, how's this sound?",russia-Game9,Game9-italy-russia-75,Truth,Truth,italy-Game9,476,76,1901,6,8,2,Straightforward,13,74,50,45.0,17980,1.0,1.0,1.0,1.0,14,29.30,76.25,13.15,25.77,14.00,7.14,85.71,57.14,14.29,7.14,0.00,7.14,0.00,0.00,0.00,7.14,7.14,21.43,7.14,14.29,21.43,0.00,21.43,7.14,7.14,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,28.57,0.00,21.43,0.00,0.00,0.00,7.14,7.14,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,14.29,7.14,7.14,0.00,7.14,0.00,0.00,14.29,7.14,7.14,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.71,0.00,7.14,0.00,0.00,7.14,0.00,0.00,0.00,14.29,0.00,7.14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Game9-italy-russia-81,3P4C70TRMRHJ1WK3CC6HPLXP2CTGL4,24315,Game9-italy-russia,Train,Game9-italy-russia-81,490,Normally building fleets in the north would be something that puts the British deeply on edge.,russia-Game9,Game9-italy-russia-80,Truth,Truth,italy-Game9,490,81,1902,6,8,2,Straightforward,16,94,30,64.0,14433,1.0,1.0,1.0,1.0,16,93.26,50.00,74.76,25.77,16.00,25.00,81.25,50.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,12.50,12.50,12.50,12.50,0.00,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,0.00,0.00,12.50,6.25,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,37.50,6.25,31.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Game9-italy-russia-85,3RSBJ6YZECQLTHR5EKGRZH17W2XOFT,24319,Game9-italy-russia,Train,Game9-italy-russia-85,496,"Yeah its not looking great for my guy germany over there, hes gonna need some help.",italy-Game9,Game9-italy-russia-84,Truth,Truth,russia-Game9,496,85,1902,4,2,-2,Straightforward,16,85,73,60.0,7366,0.0,1.0,1.0,1.0,16,38.60,50.00,7.84,99.00,16.00,12.50,93.75,43.75,18.75,12.50,6.25,0.00,0.00,6.25,0.00,6.25,0.00,12.50,6.25,6.25,0.00,6.25,25.00,6.25,0.00,0.00,0.00,6.25,6.25,6.25,0.00,0.00,0.00,0.00,18.75,0.00,6.25,0.00,12.50,18.75,0.00,0.00,6.25,6.25,0.00,6.25,6.25,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,6.25,0.00,12.50,6.25,0.00,0.00,12.50,6.25,12.50,6.25,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,6.25,6.25,0.00,0.00,12.50,6.25,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,Game9-italy-russia-86,37NXA7GVST62JTAY1753PM0ZPRFVL6,24321,Game9-italy-russia,Train,Game9-italy-russia-86,497,Germany may not have the upper hand but they still have a decent position.,russia-Game9,Game9-italy-russia-85,Truth,Truth,italy-Game9,497,86,1902,6,8,2,Straightforward,14,74,35,42.0,17274,1.0,1.0,1.0,1.0,14,14.58,7.67,99.00,99.00,14.00,14.29,92.86,64.29,7.14,7.14,0.00,0.00,0.00,0.00,7.14,0.00,14.29,0.00,21.43,7.14,7.14,7.14,21.43,7.14,0.00,0.00,0.00,0.00,7.14,7.14,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,21.43,0.00,0.00,0.00,7.14,0.00,14.29,7.14,0.00,0.00,7.14,7.14,7.14,0.00,0.00,0.00,7.14,0.00,0.00,7.14,0.00,0.00,0.00,14.29,7.14,21.43,0.00,14.29,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Game9-italy-russia-88,3OEWW2KGQJBOVXD9NEL1BHYMKPIODJ,24323,Game9-italy-russia,Train,Game9-italy-russia-88,502,I think he anticipates me coming for Norway and that's the reason that he built a fleet in Edinburgh.,russia-Game9,Game9-italy-russia-87,Truth,Truth,italy-Game9,502,88,1902,6,8,2,Straightforward,19,101,66,66.0,18597,1.0,1.0,1.0,1.0,19,49.71,50.00,50.35,25.77,19.00,10.53,78.95,57.89,31.58,21.05,10.53,0.00,0.00,10.53,0.00,10.53,10.53,10.53,5.26,0.00,5.26,0.00,15.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,10.53,10.53,10.53,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,10.53,10.53,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Game9-italy-russia-89,3LN3BXKGC0VZCQW2GQDJYWE50JWGWW,24324,Game9-italy-russia,Train,Game9-italy-russia-89,503,"Well we will see, if France moves that fleet in Spain back into the mid Atlantic (which would confuse me) things are gonna get messy.",italy-Game9,Game9-italy-russia-88,Truth,Truth,russia-Game9,503,89,1902,4,2,-2,Straightforward,25,133,8,56.0,2431,1.0,1.0,1.0,1.0,25,21.49,50.00,69.14,1.00,25.00,8.00,84.00,56.00,20.00,8.00,4.00,4.00,0.00,0.00,0.00,12.00,4.00,8.00,12.00,8.00,4.00,0.00,28.00,4.00,0.00,4.00,0.00,0.00,12.00,4.00,8.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,8.00,8.00,0.00,4.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,4.00,0.00,0.00,4.00,0.00,0.00,16.00,8.00,24.00,8.00,16.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,4.00,0.00,4.00,0.00,16.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00
